Atualizado em: 2020-07-01
"PROD_CODI";"ORG_CODI";"PROD_NOME";"ORG_NOME";"ORG_NABREV";"PRODT_DESCR"
0001035;001042;EMB-145MK;EMBRAER S.A.;EMBRAER EGM;Avião
0001036;001042;EMB-145MP;EMBRAER S.A.;EMBRAER EGM;Avião
0001037;001042;EMB-145MR;EMBRAER S.A.;EMBRAER EGM;Avião
0001038;001042;EMB-200;EMBRAER S.A.;EMBRAER EGM;Avião
0001039;001042;EMB-200A;EMBRAER S.A.;EMBRAER EGM;Avião
0001040;001042;EMB-201;EMBRAER S.A.;EMBRAER EGM;Avião
0001041;001042;EMB-201A;EMBRAER S.A.;EMBRAER EGM;Avião
0001043;001042;EMB-202;EMBRAER S.A.;EMBRAER EGM;Avião
0001046;001042;EMB-312H;EMBRAER S.A.;EMBRAER EGM;Avião
0001047;001042;EMB-400;EMBRAER S.A.;EMBRAER EGM;Planador / Motoplanador
0001048;001042;EMB-710;EMBRAER S.A.;EMBRAER EGM;Avião
0001049;001042;EMB-710C;EMBRAER S.A.;EMBRAER EGM;Avião
0001050;001042;EMB-710D;EMBRAER S.A.;EMBRAER EGM;Avião
0001051;001042;EMB-711;EMBRAER S.A.;EMBRAER EGM;Avião
0001052;001042;EMB-711A;EMBRAER S.A.;EMBRAER EGM;Avião
0001053;001042;EMB-711B;EMBRAER S.A.;EMBRAER EGM;Avião
0001054;001042;EMB-711C;EMBRAER S.A.;EMBRAER EGM;Avião
0001055;001042;EMB-711ST;EMBRAER S.A.;EMBRAER EGM;Avião
0001056;001042;EMB-711T;EMBRAER S.A.;EMBRAER EGM;Avião
0001057;001042;EMB-712;EMBRAER S.A.;EMBRAER EGM;Avião
0001059;001042;EMB-720;EMBRAER S.A.;EMBRAER EGM;Avião
0001060;001042;EMB-720C;EMBRAER S.A.;EMBRAER EGM;Avião
0001061;001042;EMB-720D;EMBRAER S.A.;EMBRAER EGM;Avião
0001062;001042;EMB-721C;EMBRAER S.A.;EMBRAER EGM;Avião
0001063;001042;EMB-721D;EMBRAER S.A.;EMBRAER EGM;Avião
0001065;001042;EMB-810C;EMBRAER S.A.;EMBRAER EGM;Avião
0001066;001042;EMB-810D;EMBRAER S.A.;EMBRAER EGM;Avião
0001067;001042;EMB-820C;EMBRAER S.A.;EMBRAER EGM;Avião
0001068;001042;ERJ 170-100 SU;EMBRAER S.A.;EMBRAER EGM;Avião
0001069;001042;ERJ 170-100 LR;EMBRAER S.A.;EMBRAER EGM;Avião
0001070;001042;ERJ 170-100 STD;EMBRAER S.A.;EMBRAER EGM;Avião
0001071;001042;ERJ 190-100 IGW;EMBRAER S.A.;EMBRAER EGM;Avião
0001072;001042;ERJ 190-100 LR;EMBRAER S.A.;EMBRAER EGM;Avião
0001073;001042;ERJ 190-100 STD;EMBRAER S.A.;EMBRAER EGM;Avião
0001074;001042;ERJ 190-200 IGW;EMBRAER S.A.;EMBRAER EGM;Avião
0001075;001042;ERJ 190-200 LR;EMBRAER S.A.;EMBRAER EGM;Avião
0001076;001042;ERJ 190-200 STD;EMBRAER S.A.;EMBRAER EGM;Avião
0003417;001042;EMB-120QC;EMBRAER S.A.;EMBRAER EGM;Avião
0003434;001042;EMB-145XR;EMBRAER S.A.;EMBRAER EGM;Avião
0004052;001042;ERJ 170-100 SE;EMBRAER S.A.;EMBRAER EGM;Avião
0004081;001042;ERJ 170-200 STD;EMBRAER S.A.;EMBRAER EGM;Avião
0004082;001042;ERJ 170-200 LR;EMBRAER S.A.;EMBRAER EGM;Avião
0004083;001042;EMB-202A;EMBRAER S.A.;EMBRAER EGM;Avião
0004163;001042;ERJ 170-200 SU;EMBRAER S.A.;EMBRAER EGM;Avião
0004288;001042;ERJ 190-100 ECJ;EMBRAER S.A.;EMBRAER EGM;Avião
0004304;001042;EMB-500;EMBRAER S.A.;EMBRAER EGM;Avião
0004389;001042;EMB-505;EMBRAER S.A.;EMBRAER EGM;Avião
0004390;001042;EMB-545;EMBRAER S.A.;EMBRAER EGM;Avião
0004391;001042;EMB-550;EMBRAER S.A.;EMBRAER EGM;Avião
0004432;001042;ERJ 190-100 SR;EMBRAER S.A.;EMBRAER EGM;Avião
0004541;001042;EMB-203;EMBRAER S.A.;EMBRAER EGM;Avião
0004559;001042;EMB-390 KC;EMBRAER S.A.;EMBRAER EGM;Avião
0004711;001042;ERJ 190-300;EMBRAER S.A.;EMBRAER EGM;Avião
0004778;001042;ERJ 190-400;EMBRAER S.A.;EMBRAER EGM;Avião
0004873;001042;ERJ 170-200 LL;EMBRAER S.A.;EMBRAER EGM;Avião
0000214;000310;280FX;ENSTROM HELICOPTER CORPORATION;ENSTROM;Helicóptero
0000340;000310;480;ENSTROM HELICOPTER CORPORATION;ENSTROM;Helicóptero
0001086;000310;F-28A;ENSTROM HELICOPTER CORPORATION;ENSTROM;Helicóptero
0001088;000310;F-28F;ENSTROM HELICOPTER CORPORATION;ENSTROM;Helicóptero
0004162;000310;480B;ENSTROM HELICOPTER CORPORATION;ENSTROM;Helicóptero
0001575;001614;S-64E;ERICKSON AIR-CRANE INCORPORATED;ERICKSON AIR-CRANE;Helicóptero
0001577;001614;S-64F;ERICKSON AIR-CRANE INCORPORATED;ERICKSON AIR-CRANE;Helicóptero
0004501;002010;EA 300/L;EXTRA FLUGZEUGPRODUKTIONS-UND VERTRIEBS GMBH;EXTRA;Avião
0004581;002010;EA 300/LT;EXTRA FLUGZEUGPRODUKTIONS-UND VERTRIEBS GMBH;EXTRA;Avião
0004582;002010;EA 300/LC;EXTRA FLUGZEUGPRODUKTIONS-UND VERTRIEBS GMBH;EXTRA;Avião
0004610;002010;EA 300/SC;EXTRA FLUGZEUGPRODUKTIONS-UND VERTRIEBS GMBH;EXTRA;Avião
0003464;000391;6-410-B1;FAIRCHILD ENGINE DIVISION;FAIRCHILD ENGINE;Motor Aeronáutico
0003465;000391;6-440-C2;FAIRCHILD ENGINE DIVISION;FAIRCHILD ENGINE;Motor Aeronáutico
0003466;000391;6-440-C3;FAIRCHILD ENGINE DIVISION;FAIRCHILD ENGINE;Motor Aeronáutico
0003467;000391;6-440-C5;FAIRCHILD ENGINE DIVISION;FAIRCHILD ENGINE;Motor Aeronáutico
0004563;000391;6-440-C4;FAIRCHILD ENGINE DIVISION;FAIRCHILD ENGINE;Motor Aeronáutico
0000190;000340;24R46A;FAIRCHILD INDUSTRIES, INC.;FAIRCHILD;Avião
0000192;000340;24R9;FAIRCHILD INDUSTRIES, INC.;FAIRCHILD;Avião
0001277;000340;M-62A;FAIRCHILD INDUSTRIES, INC.;FAIRCHILD;Avião
0003338;000340;22 C7G;FAIRCHILD INDUSTRIES, INC.;FAIRCHILD;Avião
0003339;000340;24 C8A;FAIRCHILD INDUSTRIES, INC.;FAIRCHILD;Avião
0003340;000340;24K;FAIRCHILD INDUSTRIES, INC.;FAIRCHILD;Avião
0004283;000340;SA227-AC;FAIRCHILD INDUSTRIES, INC.;FAIRCHILD;Avião
0004284;000340;SA227-CC;FAIRCHILD INDUSTRIES, INC.;FAIRCHILD;Avião
0004285;000340;SA227-DC;FAIRCHILD INDUSTRIES, INC.;FAIRCHILD;Avião
0004286;000340;SA227-AT;FAIRCHILD INDUSTRIES, INC.;FAIRCHILD;Avião
0001112;001615;FH-1100;FH1100 MANUFACTURING CORPORATION;FH1100;Helicóptero
0001143;002311;TWIN ASTIR;FIBERGLAS-TECHNIK RUDOLF LINDNER GMBH & CO.KG;GROB / LTB-LINDNER;Planador / Motoplanador
0001145;002311;G103;FIBERGLAS-TECHNIK RUDOLF LINDNER GMBH & CO.KG;GROB / LTB-LINDNER;Planador / Motoplanador
0001147;002311;G104;FIBERGLAS-TECHNIK RUDOLF LINDNER GMBH & CO.KG;GROB / LTB-LINDNER;Planador / Motoplanador
0001148;002311;G109;FIBERGLAS-TECHNIK RUDOLF LINDNER GMBH & CO.KG;GROB / LTB-LINDNER;Planador / Motoplanador
0001149;002311;G109B;FIBERGLAS-TECHNIK RUDOLF LINDNER GMBH & CO.KG;GROB / LTB-LINDNER;Planador / Motoplanador
0004634;002311;G103A;FIBERGLAS-TECHNIK RUDOLF LINDNER GMBH & CO.KG;GROB / LTB-LINDNER;Planador / Motoplanador
0004822;002714;138S;FLIEGEN WORKS INC.;FLIEGEN WORKS;Balão / Dirigível
0004018;000435;Olympia Meise;FOCKE-WULF GMBH.;FOCKE-WULF;Planador / Motoplanador
0001095;000133;F27 Mk 050;FOKKER SERVICES;FOKKER SERVICES;Avião
0001097;000133;F27 Mk 200;FOKKER SERVICES;FOKKER SERVICES;Avião
0001100;000133;F27 Mk 500;FOKKER SERVICES;FOKKER SERVICES;Avião
0001101;000133;F27 Mk 600;FOKKER SERVICES;FOKKER SERVICES;Avião
0001103;000133;F28 Mk 0100;FOKKER SERVICES;FOKKER SERVICES;Avião
0003468;000392;4AC-150 Series 50;FRANKLIN ENGINE CO.;FRANKLIN ENGINE;Motor Aeronáutico
0003469;000392;4AC-176-B2;FRANKLIN ENGINE CO.;FRANKLIN ENGINE;Motor Aeronáutico
0003470;000392;4AC-176-BA2;FRANKLIN ENGINE CO.;FRANKLIN ENGINE;Motor Aeronáutico
0003471;000392;4AC-176-D2;FRANKLIN ENGINE CO.;FRANKLIN ENGINE;Motor Aeronáutico
0003472;000392;4AC-176-D3;FRANKLIN ENGINE CO.;FRANKLIN ENGINE;Motor Aeronáutico
0003473;000392;4AC-176-F3;FRANKLIN ENGINE CO.;FRANKLIN ENGINE;Motor Aeronáutico
0003474;000392;4AC-199-E3;FRANKLIN ENGINE CO.;FRANKLIN ENGINE;Motor Aeronáutico
0003683;001632;2A-120-A;FRANKLIN SP. Z O.O.;FRANKLIN SP.;Motor Aeronáutico
0003684;001632;2A-120-B;FRANKLIN SP. Z O.O.;FRANKLIN SP.;Motor Aeronáutico
0003686;001632;6A-350-C1;FRANKLIN SP. Z O.O.;FRANKLIN SP.;Motor Aeronáutico
0001209;001616;J5A;FS 2001 CORP;FS 2001 CORP;Avião
0001381;001618;PA-12;FS 2003 CORP;FS 2003 CORP;Avião
0001154;000990;GA200;GA8 AIRVAN PTY LTD;GIPPSAERO;Avião
0001156;000990;GA200C;GA8 AIRVAN PTY LTD;GIPPSAERO;Avião
0004694;000990;GA8;GA8 AIRVAN PTY LTD;GIPPSAERO;Hélice
0004695;000990;GA8-TC 320;GA8 AIRVAN PTY LTD;GIPPSAERO;Hélice
0002823;001072;M601E;GE AVIATION CZECH S.R.O.;GE CZECH;Motor Aeronáutico
0002941;001072;M601D-1;GE AVIATION CZECH S.R.O.;GE CZECH;Motor Aeronáutico
0003017;001072;M601E-21;GE AVIATION CZECH S.R.O.;GE CZECH;Motor Aeronáutico
0003431;001072;M601E-11;GE AVIATION CZECH S.R.O.;GE CZECH;Motor Aeronáutico
0004568;001072;H80 Series;GE AVIATION CZECH S.R.O.;GE CZECH;Motor Aeronáutico
0004774;001072;H75 Series;GE AVIATION CZECH S.R.O.;GE CZECH;Motor Aeronáutico
0004775;001072;H85 Series;GE AVIATION CZECH S.R.O.;GE CZECH;Motor Aeronáutico
0004820;002709;HF120;GE HONDA AERO ENGINES;GE HONDA;Motor Aeronáutico
0002324;000470;CF34-1A;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0002325;000470;CF34-3A;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0002808;000470;CF34-3A1;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0002962;000470;CF34-3A2;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0002963;000470;CF34-3B;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0002964;000470;CF34-3B1;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0002998;000470;CF34-8E2;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0002999;000470;CT7-2E1;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0003000;000470;CF34-8E5;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0003001;000470;CF34-8E5A1;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0003002;000470;CF34-8E5A2;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0003426;000470;CF34-8E2A1;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0003427;000470;CF34-8E6;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0003475;000470;CF700-2C;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0003476;000470;CF700-2D;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0003477;000470;CF700-2D-2;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0003478;000470;CJ610-1;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0003479;000470;CJ610-4;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0003480;000470;CJ610-5;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0003481;000470;CJ610-6;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0003482;000470;CJ610-8A;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0003483;000470;CJ610-9;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0003484;000470;CT58-110-1;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0003485;000470;CT58-110-2;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0004041;000470;CF34-8E6A1;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0004344;000470;CT7-8A;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0004345;000470;CT7-8E;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0004510;000470;CT58-140-1;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0004511;000470;CT58-140-2;GENERAL ELECTRIC AIRCRAFT ENGINES;GENERAL ELECTRIC;Motor Aeronáutico
0000841;001630;GE90-90B;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002254;001630;CFM56-3;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002255;001630;CFM56-3B;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002257;001630;CFM56-3C;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002318;001630;CF6-80A;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002320;001630;CF6-80A2;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002321;001630;CF6-80A3;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002322;001630;CF6-80C2B1;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002323;001630;CF6-80C2B2;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002324;001630;CF34-1A;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002325;001630;CF34-3A;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002339;001630;CF6-50-C2;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002344;001630;CF6-50-E2;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002778;001630;CF6-80C2A2;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002782;001630;CF6-80C2B4;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002784;001630;CF6-80C2B1F;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002785;001630;CF6-80C2B2F;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002786;001630;CF6-80C2B4F;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002787;001630;CF6-80C2B6F;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002788;001630;CF6-80C2D1F;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002808;001630;CF34-3A1;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002874;001630;CF6-80C2A8;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002875;001630;CF6-80E1A1;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002878;001630;GE90-94B;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002890;001630;CFM56-5;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002918;001630;CF6-80E1A2;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002919;001630;CF6-80E1A4;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002947;001630;CFM56-5-A1/F;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002948;001630;CFM56-5A3;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002949;001630;CFM56-5A4;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002950;001630;CFM56-5A4/F;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002951;001630;CFM56-5A5;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002952;001630;CFM56-5A5/F;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002953;001630;CFM56-5B1/P;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002954;001630;CFM56-5B1/2;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002955;001630;CFM56-5B2;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002956;001630;CFM56-5B2/2;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002957;001630;CFM56-5B4;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002958;001630;CFM56-5B4/2;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002959;001630;CFM56-5B5;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002960;001630;CFM56-5B6;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002961;001630;CFM56-5B6/2;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002962;001630;CF34-3A2;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002963;001630;CF34-3B;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002964;001630;CF34-3B1;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002976;001630;CFM56-7B18;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002977;001630;CFM56-7B20;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002978;001630;CFM56-7B22;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002979;001630;CFM56-7B24/3B1;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
0002980;001630;CFM56-7B26;GENERAL ELECTRIC COMPANY;GENERAL ELECTRIC CO.;Motor Aeronáutico
